SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,25 Camp St #5,San Francisco,CA,94110,649000,1,1.0,Mission Dolores,,,1961,12,,238,Active,,,http://www.redfin.com/CA/San-Francisco/25-Camp-St-94110/unit-5/home/110052003,San Francisco MLS,493288,N,Y,37.7637699,-122.4232197
MLS Listing,,Condo/Co-op,426 Elizabeth St,San Francisco,CA,94114,995000,1,1.0,Noe Valley,,,1927,12,,271,Active,,,http://www.redfin.com/CA/San-Francisco/426-Elizabeth-St-94114/home/1878912,San Francisco MLS,493539,N,Y,37.752561,-122.430456
MLS Listing,,Condo/Co-op,310 Carolina St #301,San Francisco,CA,94107,1375000,1,1.0,Potrero Hill,903,,2015,13,1523,426,Active,January-23-2020 06:00 PM,January-23-2020 07:00 PM,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94107/unit-301/home/109687159,San Francisco MLS,493534,N,Y,37.7646104,-122.4009193
MLS Listing,,Vacant Land,636 Capp St,San Francisco,CA,94110,2500000,,,Inner Mission,,4045,,13,,,Active,,,http://www.redfin.com/CA/San-Francisco/636-Capp-St-94110/unit-V/home/110058699,San Francisco MLS,493528,N,Y,37.75646,-122.418066
MLS Listing,,Condo/Co-op,2133 Balboa St,San Francisco,CA,94121,1480000,4,3.0,Central Richmond,2050,,1924,13,722,300,Active,,,http://www.redfin.com/CA/San-Francisco/2133-Balboa-St-94121/home/1314662,San Francisco MLS,493525,N,Y,37.7761732,-122.4818528
MLS Listing,,Condo/Co-op,855 Folsom St #941,San Francisco,CA,94107,402947,1,1.0,Yerba Buena,503,,2001,13,801,479,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/855-Folsom-St-94107/unit-941/home/12397900,San Francisco MLS,493168,N,Y,37.7807672,-122.4021418
MLS Listing,,Single Family Residential,2450 Francisco St,San Francisco,CA,94123,4650000,5,4.5,Marina,4096,3438,1933,13,1135,,Active,January-26-2020 11:00 AM,January-26-2020 01:00 PM,http://www.redfin.com/CA/San-Francisco/2450-Francisco-St-94123/home/581779,San Francisco MLS,493519,N,Y,37.8008705,-122.445577
MLS Listing,,Single Family Residential,91 Whitney St,San Francisco,CA,94131,1295000,2,2.0,Glen Park,1007,1250,1900,13,1286,,Active,,,http://www.redfin.com/CA/San-Francisco/91-Whitney-St-94131/home/1223130,San Francisco MLS,493492,N,Y,37.7400708,-122.4275027
MLS Listing,,Condo/Co-op,2 Mint Plz #502,San Francisco,CA,94103,1995000,2,2.0,South of Market,2018,,1926,13,989,1694,Active,,,http://www.redfin.com/CA/San-Francisco/2-Mint-Plz-94103/unit-502/home/12397588,San Francisco MLS,491696,N,Y,37.7831725,-122.407689
MLS Listing,,Condo/Co-op,19 Dorland St,San Francisco,CA,94110,1398000,3,1.5,Mission Dolores,1626,,1909,13,860,275,Active,,,http://www.redfin.com/CA/San-Francisco/19-Dorland-St-94110/home/144063809,San Francisco MLS,493507,N,Y,37.7622236,-122.4244613
MLS Listing,,Condo/Co-op,2177 3rd St #315,San Francisco,CA,94107,1525000,2,2.0,Central Waterfront,1155,,2020,13,1320,982,Active,,,http://www.redfin.com/CA/San-Francisco/2177-3rd-St-94107/unit-315/home/170241346,San Francisco MLS,493503,N,Y,37.7622702,-122.3882952
MLS Listing,,Condo/Co-op,574 Natoma St #401,San Francisco,CA,94103,490000,0,1.0,South of Market,329,,2012,13,1489,331,Active,,,http://www.redfin.com/CA/San-Francisco/574-Natoma-St-94103/unit-401/home/40409194,San Francisco MLS,493479,N,Y,37.7790143,-122.4094463
MLS Listing,,Condo/Co-op,2177 3rd St #308,San Francisco,CA,94107,1095000,1,1.0,Central Waterfront,691,,2020,13,1585,802,Active,,,http://www.redfin.com/CA/San-Francisco/2177-3rd-St-94107/unit-308/home/170241227,San Francisco MLS,493487,N,Y,37.7622702,-122.3882952
MLS Listing,,Single Family Residential,46 Cragmont Ave,San Francisco,CA,94116,1728000,3,3.5,Golden Gate Heights,2071,3990,1940,13,834,,Active,,,http://www.redfin.com/CA/San-Francisco/46-Cragmont-Ave-94116/home/1147295,San Francisco MLS,493501,N,Y,37.7505682,-122.4673123
MLS Listing,,Single Family Residential,1369 Quesada Ave,San Francisco,CA,94124,899000,5,3.0,Bayview,2400,2495,1965,13,375,,Active,,,http://www.redfin.com/CA/San-Francisco/1369-Quesada-Ave-94124/home/1231575,San Francisco MLS,492699,N,Y,37.7297062,-122.3854651
PAST SALE,,Single Family Residential,478 17th Ave,San Francisco,CA,94121,1875000,3,2.0,Central Richmond,2224,2874,1915,13,843,,Pending,,,http://www.redfin.com/CA/San-Francisco/478-17th-Ave-94121/home/1826696,San Francisco MLS,493385,N,Y,37.778988,-122.475738
MLS Listing,,Condo/Co-op,8 Keystone Way Unit 3A,San Francisco,CA,94127,749000,2,1.0,Mount Davidson Manor,744,,1985,13,1007,462,Active,,,http://www.redfin.com/CA/San-Francisco/8-Keystone-Way-94127/unit-3A/home/1678726,San Francisco MLS,493497,N,Y,37.7256402,-122.4626023
MLS Listing,,Single Family Residential,659 26th Ave,SAN FRANCISCO,CA,94121,1799950,3,3.5,SAN FRANCISCO,2038,3000,1913,13,883,,Active,,,http://www.redfin.com/CA/San-Francisco/659-26th-Ave-94121/home/1547903,MLSListings,ML81778547,N,Y,37.7770552,-122.4857974
MLS Listing,,Condo/Co-op,870 Harrison St #601,SAN FRANCISCO,CA,94107,950000,1,1.0,SAN FRANCISCO,613,,2015,13,1550,640,Active,,,http://www.redfin.com/CA/San-Francisco/870-Harrison-St-94107/unit-601/home/109278657,MLSListings,ML81777776,N,Y,37.7797425,-122.4013573
MLS Listing,,Condo/Co-op,1001 Pine St #501,San Francisco,CA,94109,698000,1,1.0,Downtown,675,,1963,13,1034,532,Active,,,http://www.redfin.com/CA/San-Francisco/1001-Pine-St-94109/unit-501/home/1322389,San Francisco MLS,493484,N,Y,37.7903477,-122.4125675
MLS Listing,,Condo/Co-op,355 Bryant St #402,San Francisco,CA,94107,1549000,2,2.0,South Beach,,,1917,13,,598,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/355-Bryant-St-94107/unit-402/home/12396367,San Francisco MLS,493468,N,Y,37.7835506,-122.3924215
MLS Listing,,Condo/Co-op,239 Brannan St Unit 16C,San Francisco,CA,94107,1599000,2,2.0,South Beach,1321,,2002,13,1210,1223,Active,January-25-2020 03:30 PM,January-25-2020 05:00 PM,http://www.redfin.com/CA/San-Francisco/239-Brannan-St-94107/unit-16C/home/1458450,San Francisco MLS,493344,N,Y,37.7826448,-122.3903881
MLS Listing,,Condo/Co-op,1080 Sutter St #802,San Francisco,CA,94109,1275000,2,2.0,Downtown,1330,,,14,959,838,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1080-Sutter-St-94109/unit-802/home/69371523,San Francisco MLS,493127,N,Y,37.7882378,-122.4180578
MLS Listing,,Single Family Residential,647 Duncan St,San Francisco,CA,94103,7250000,5,4.5,Noe Valley,5675,,2019,14,1278,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/647-Duncan-St-94131/home/1923211,San Francisco MLS,493470,N,Y,37.745364,-122.4343514
MLS Listing,,Multi-Family (2-4 Unit),1383-1385 37th Ave,San Francisco,CA,94122,1399000,4,2.0,Outer Sunset,2250,2063,1945,14,622,,Active,,,http://www.redfin.com/CA/San-Francisco/1383-37th-Ave-94122/home/1219035,San Francisco MLS,493482,N,Y,37.7611873,-122.496571
MLS Listing,,Condo/Co-op,201 Folsom St Unit 27B,San Francisco,CA,94105,1999000,2,2.0,South Beach,1189,,2016,14,1681,1179,Active,,,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-27B/home/144064140,San Francisco MLS,493469,N,Y,37.7886997,-122.39226
MLS Listing,,Single Family Residential,714 Steiner St,San Francisco,CA,94117,2750000,4,2.5,Alamo Square,2849,1742,1900,14,965,,Active,,,http://www.redfin.com/CA/San-Francisco/714-Steiner-St-94117/home/1811732,San Francisco MLS,493467,N,Y,37.7762029,-122.4327673
MLS Listing,,Single Family Residential,1938 35th Ave,San Francisco,CA,94116,895000,2,1.0,Parkside,800,3000,1943,14,1119,,Active,,,http://www.redfin.com/CA/San-Francisco/1938-35th-Ave-94116/home/1833822,San Francisco MLS,493457,N,Y,37.7508751,-122.4932528
MLS Listing,,Single Family Residential,61 Edgar Pl,San Francisco,CA,94112,988000,3,2.0,Ingleside,1324,2809,1923,15,746,,Active,,,http://www.redfin.com/CA/San-Francisco/61-Edgar-Pl-94112/home/1934697,San Francisco MLS,493440,N,Y,37.7215994,-122.4523192
MLS Listing,,Condo/Co-op,2390 Hyde St Unit 1B,San Francisco,CA,94109,2350000,2,2.0,Russian Hill,1446,,1979,15,1625,726,Active,January-26-2020 01:00 PM,January-26-2020 03:00 PM,http://www.redfin.com/CA/San-Francisco/2390-Hyde-St-94109/unit-1B/home/114068597,San Francisco MLS,493416,N,Y,37.802772,-122.419498
MLS Listing,,Condo/Co-op,2200 Pacific Ave Unit 3A,San Francisco,CA,94115,1735000,2,2.0,Pacific Heights,1856,,1962,16,935,1462,Active,,,http://www.redfin.com/CA/San-Francisco/2200-Pacific-Ave-94115/unit-3A/home/566779,San Francisco MLS,493350,N,Y,37.7939819,-122.4317719
MLS Listing,,Multi-Family (5+ Unit),,San Francisco,CA,94108,4300000,4,,Financial District,7345,1875,1908,16,585,,Active,,,http://www.redfin.com/CA/San-Francisco/Undisclosed-address-94108/home/170220159,San Francisco MLS,493399,N,Y,37.7917672,-122.4056323
MLS Listing,,Condo/Co-op,61 Woodward,San Francisco,CA,94103,749000,2,1.0,Inner Mission,,,1907,16,,340,Active,,,http://www.redfin.com/CA/San-Francisco/61-Woodward-St-94103/home/39997436,San Francisco MLS,493383,N,Y,37.7690052,-122.4206706
MLS Listing,,Condo/Co-op,1364 Union St Unit A,San Francisco,CA,94109,2550000,3,2.0,Russian Hill,1992,,1983,16,1280,1000,Active,,,http://www.redfin.com/CA/San-Francisco/1364-Union-St-94109/unit-A/home/1522697,San Francisco MLS,493379,N,Y,37.7989779,-122.4217564
MLS Listing,,Single Family Residential,764 Arkansas St,San Francisco,CA,94107,1795000,3,1.0,Potrero Hill,,,1916,16,,,Active,,,http://www.redfin.com/CA/San-Francisco/764-Arkansas-St-94107/home/965691,San Francisco MLS,493081,N,Y,37.7564743,-122.3981224
MLS Listing,,Condo/Co-op,499 33rd Ave #308,San Francisco,CA,94121,1299000,3,3.0,Outer Richmond,1743,,2005,16,745,558,Active,,,http://www.redfin.com/CA/San-Francisco/499-33rd-Ave-94121/unit-308/home/1957757,San Francisco MLS,493377,N,Y,37.7799877,-122.4936805
MLS Listing,,Condo/Co-op,1160 Mission St #812,San Francisco,CA,94103,363082,1,1.0,South of Market,662,,2008,17,548,731,Active,,,http://www.redfin.com/CA/San-Francisco/1160-Mission-St-94103/unit-812/home/17304457,San Francisco MLS,493282,N,Y,37.7787037,-122.4126341
MLS Listing,,Single Family Residential,1562-1564 Church St,San Francisco,CA,94131,3499000,5,4.0,Noe Valley,2590,2840,1900,17,1351,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1562-Church-St-94131/home/1680714,San Francisco MLS,493365,N,Y,37.7457875,-122.4271865
MLS Listing,,Single Family Residential,1020 Broadway,San Francisco,CA,94133,4990000,6,3.5,Nob Hill,3500,4000,1908,19,1426,,Active,,,http://www.redfin.com/CA/San-Francisco/1020-Broadway-94133/home/968347,San Francisco MLS,493252,N,Y,37.797181,-122.4140525
MLS Listing,,Townhouse,99 Rausch St #521,San Francisco,CA,94103,1299000,1,1.5,South of Market,834,,2018,19,1558,720,Active,,,http://www.redfin.com/CA/San-Francisco/99-Rausch-St-94103/unit-521/home/168929850,San Francisco MLS,493343,N,Y,37.7761989,-122.4090638
MLS Listing,,Condo/Co-op,280 Spear St Unit 32E,SAN FRANCISCO,CA,94105,4999000,3,2.5,SAN FRANCISCO,2190,,2020,19,2283,1465,Active,January-23-2020 01:00 PM,January-23-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-32E/home/170002698,MLSListings,ML81778100,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,280 Spear St Unit 34A,SAN FRANCISCO,CA,94105,2850000,2,2.0,SAN FRANCISCO,1735,,2020,19,1643,1303,Active,January-23-2020 01:00 PM,January-23-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-34A/home/170002542,MLSListings,ML81778095,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,280 Spear St Unit 6J,SAN FRANCISCO,CA,94105,1695000,2,2.0,SAN FRANCISCO,1422,,2020,19,1192,1254,Active,January-23-2020 01:00 PM,January-23-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-6J/home/170002427,MLSListings,ML81778093,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,280 Spear St Unit 3Q,SAN FRANCISCO,CA,94105,910000,1,1.0,SAN FRANCISCO,638,,2020,19,1426,1078,Active,January-23-2020 01:00 PM,January-23-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-3Q/home/169041697,MLSListings,ML81778089,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,201 Folsom St Unit 41A,San Francisco,CA,94105,9995000,3,3.5,South Beach,5700,,2018,19,1754,3670,Active,,,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-41A/home/144064172,San Francisco MLS,493330,N,Y,37.7886997,-122.39226
MLS Listing,,Condo/Co-op,201 Folsom St Unit 41B,San Francisco,CA,94105,7495000,3,3.5,South Beach,5223,,2018,19,1435,3595,Active,,,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-41B/home/144064174,San Francisco MLS,493328,N,Y,37.7886997,-122.39226
MLS Listing,,Condo/Co-op,333 Beale St Unit 3E,San Francisco,CA,94105,2095000,2,2.0,South Beach,1645,,2015,19,1274,1256,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/333-Beale-St-94105/unit-3E/home/109687150,San Francisco MLS,493276,N,Y,37.7884937,-122.3918797
MLS Listing,,Condo/Co-op,333 Beale St Unit 4C,San Francisco,CA,94105,1268000,1,1.5,South Beach,916,,2015,19,1384,1134,Active,,,http://www.redfin.com/CA/San-Francisco/333-Beale-St-94105/unit-4C/home/110052556,San Francisco MLS,493103,N,Y,37.7884937,-122.3918797
MLS Listing,,Single Family Residential,336 Howth St,San Francisco,CA,94112,895950,1,1.5,Ingelside,850,2495,1925,19,1054,,Active,,,http://www.redfin.com/CA/San-Francisco/336-Howth-St-94112/home/824461,Bridge MLS,40891415,N,Y,37.719283,-122.4521312
MLS Listing,,Condo/Co-op,338 Main St Unit 7D,San Francisco,CA,94105,1095000,1,1.0,South Beach,880,,2016,19,1244,1130,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/338-Main-St-94105/unit-7D/home/109465024,San Francisco MLS,493302,N,Y,37.7888208,-122.3912963
MLS Listing,,Condo/Co-op,338 Main St Unit 28C,San Francisco,CA,94105,3100000,2,2.0,South Beach,1496,,2016,19,2072,1231,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/338-Main-St-94105/unit-28C/home/109315323,San Francisco MLS,493273,N,Y,37.7888208,-122.3912963
MLS Listing,,Condo/Co-op,5320 Diamond Heights Blvd Unit 106J,San Francisco,CA,94131,629000,1,1.0,Diamond Heights,657,,1975,19,957,565,Active,,,http://www.redfin.com/CA/San-Francisco/5320-Diamond-Heights-Blvd-94131/unit-106J/home/170199263,San Francisco MLS,492507,N,Y,37.742772,-122.4368815
MLS Listing,,Condo/Co-op,1 Clarence Pl #18,San Francisco,CA,94107,1995000,2,2.0,South Beach,1644,,1997,19,1214,906,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1-Clarence-Pl-94107/unit-18/home/12396060,San Francisco MLS,493029,N,Y,37.7800644,-122.393173
MLS Listing,,Condo/Co-op,4393 24th St,San Francisco,CA,94114,1495000,3,1.0,Noe Valley,1505,,,20,993,458,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/4393-24th-St-94114/home/170197828,San Francisco MLS,493312,N,Y,37.7507503,-122.4403897
MLS Listing,,Condo/Co-op,201 Folsom St Unit 35D,San Francisco,CA,94105,1728000,1,1.0,South Beach,972,,2016,20,1778,1145,Active,,,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-35D/home/144063860,San Francisco MLS,493309,N,Y,37.7886997,-122.39226
MLS Listing,,Condo/Co-op,338 Main St Unit 28E,San Francisco,CA,94105,3395000,3,3.0,South Beach,1791,,2016,20,1896,1278,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/338-Main-St-94105/unit-28E/home/109278360,San Francisco MLS,493310,N,Y,37.7888208,-122.3912963
MLS Listing,,Multi-Family (5+ Unit),285 Turk St,San Francisco,CA,94102,13750000,11,,Tenderloin,25130,4743,1922,20,547,,Active,,,http://www.redfin.com/CA/San-Francisco/285-Turk-St-94102/home/145923210,San Francisco MLS,493307,N,Y,37.7827103,-122.4138065
MLS Listing,,Condo/Co-op,4800 3rd St #201,San Francisco,CA,94124,242856,1,1.0,Bayview,712,,2009,20,341,447,Active,,,http://www.redfin.com/CA/San-Francisco/4800-3rd-St-94124/unit-201/home/40457103,San Francisco MLS,493305,N,Y,37.7347456,-122.391084
MLS Listing,,Condo/Co-op,49 Guerrero St,San Francisco,CA,94103,1699995,4,2.0,Mission Dolores,,,1908,20,,350,Active,January-26-2020 11:00 AM,January-26-2020 01:00 PM,http://www.redfin.com/CA/San-Francisco/49-Guerrero-St-94103/home/1841117,San Francisco MLS,493296,N,Y,37.770169,-122.4243424
MLS Listing,,Condo/Co-op,355 Buena Vista Ave E #315,San Francisco,CA,94117,849000,1,1.0,Buena Vista Park,,,1986,20,,764,Active,,,http://www.redfin.com/CA/San-Francisco/355-Buena-Vista-Ave-E-94117/unit-315/home/666782,San Francisco MLS,492365,N,Y,37.7671808,-122.4401329
MLS Listing,,Multi-Family (2-4 Unit),2033-2035 Judah St,San Francisco,CA,94122,1699000,4,4.0,Central Sunset,2500,2495,1948,20,680,,Active,,,http://www.redfin.com/CA/San-Francisco/2033-Judah-St-94122/home/1980002,San Francisco MLS,493293,N,Y,37.761143,-122.4840295
MLS Listing,,Condo/Co-op,201 Folsom St Unit 25A,San Francisco,CA,94105,2199000,2,2.0,South Beach,1368,,2016,20,1607,1210,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-25A/home/143993997,San Francisco MLS,493290,N,Y,37.7886997,-122.39226
MLS Listing,,Condo/Co-op,1433 Bush St #801,San Francisco,CA,94109,1785000,3,2.0,Van Ness/Civic Center,1166,,2019,20,1531,605,Active,,,http://www.redfin.com/CA/San-Francisco/1433-Bush-St-94109/unit-801/home/170194666,San Francisco MLS,493213,N,Y,37.7885311,-122.420976
MLS Listing,,Single Family Residential,110 El Camino Del Mar,San Francisco,CA,94121,4000000,3,3.0,Sea Cliff,2835,11255,1947,20,1411,,Active,,,http://www.redfin.com/CA/San-Francisco/110-El-Camino-Del-Mar-94121/home/604262,San Francisco MLS,493149,N,Y,37.78813,-122.484466
MLS Listing,,Condo/Co-op,9 Alpine Ter,San Francisco,CA,94117,1945000,3,2.0,Buena Vista Park,1515,,1927,20,1284,258,Active,January-26-2020 01:00 PM,January-26-2020 03:00 PM,http://www.redfin.com/CA/San-Francisco/9-Alpine-Ter-94117/home/59831893,San Francisco MLS,493227,N,Y,37.770036,-122.437529
MLS Listing,,Single Family Residential,30 Gilroy St,San Francisco,CA,94124,1450000,5,3.0,Bayview,2284,3333,1981,21,635,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/30-Gilroy-St-94124/home/1630894,San Francisco MLS,493058,N,Y,37.7162199,-122.3891035
MLS Listing,,Condo/Co-op,160 Julian Ave #2,San Francisco,CA,94103,849000,1,1.0,Inner Mission,563,,1907,21,1508,330,Active,,,http://www.redfin.com/CA/San-Francisco/160-Julian-Ave-94103/unit-2/home/170191061,San Francisco MLS,493128,N,Y,37.7656481,-122.4212286
MLS Listing,,Multi-Family (5+ Unit),270 27th Ave,San Francisco,CA,94121,2150000,6,,Lake,4230,3000,1958,22,508,,Active,,,http://www.redfin.com/CA/San-Francisco/270-27th-Ave-94121/home/1866607,San Francisco MLS,493261,N,Y,37.7843357,-122.4869462
MLS Listing,,Condo/Co-op,480 Mission Bay Blvd #812,San Francisco,CA,94158,6000,2,2.0,Mission Bay,1273,,2012,22,5,774,Active,,,http://www.redfin.com/CA/San-Francisco/480-Mission-Bay-Blvd-N-94158/unit-812/home/40626138,San Francisco MLS,493263,N,Y,37.7715936,-122.3885893
MLS Listing,,Single Family Residential,1538 Visitacion Ave,San Francisco,CA,94134,1250000,0,1.0,Sunset Valley,1260,1444,1944,24,992,,Active,,,http://www.redfin.com/CA/San-Francisco/1538-Visitacion-Ave-94134/home/1631583,Bridge MLS,40891237,N,Y,37.7133083,-122.4140193
MLS Listing,,Townhouse,548 Hudson Ave,San Francisco,CA,94124,1210000,3,2.5,Hunters Point,1522,,2019,33,795,310,Active,,,http://www.redfin.com/CA/San-Francisco/548-Hudson-Ave-94124/home/146949725,San Francisco MLS,493186,N,Y,37.729093,-122.368529
MLS Listing,,Condo/Co-op,300 Berry St #516,San Francisco,CA,94158,848000,1,1.0,Mission Bay,666,,2009,33,1273,542,Active,,,http://www.redfin.com/CA/San-Francisco/300-Berry-St-94158/unit-516/home/23455369,San Francisco MLS,493120,N,Y,37.7739297,-122.3962408
MLS Listing,,Condo/Co-op,950 Tennessee St #101,San Francisco,CA,94107,1121000,1,1.0,Central Waterfront,846,,2020,34,1325,576,Active,,,http://www.redfin.com/CA/San-Francisco/950-Tennessee-St-94107/unit-101/home/170136838,San Francisco MLS,493163,N,Y,37.7596747,-122.3898245
MLS Listing,,Condo/Co-op,950 Tennessee St #122,San Francisco,CA,94107,1193000,2,2.0,Central Waterfront,871,,2020,34,1370,576,Active,,,http://www.redfin.com/CA/San-Francisco/950-Tennessee-St-94107/unit-122/home/170136824,San Francisco MLS,493162,N,Y,37.7596747,-122.3898245
MLS Listing,,Condo/Co-op,950 Tennessee St #114,San Francisco,CA,94107,674000,0,1.0,Central Waterfront,473,,2020,34,1425,435,Active,,,http://www.redfin.com/CA/San-Francisco/950-Tennessee-St-94107/unit-114/home/170136803,San Francisco MLS,493161,N,Y,37.7596747,-122.3898245
MLS Listing,,Condo/Co-op,950 Tennessee St #208,San Francisco,CA,94107,730000,0,1.0,Central Waterfront,431,,2020,34,1694,435,Active,,,http://www.redfin.com/CA/San-Francisco/950-Tennessee-St-94107/unit-208/home/170136638,San Francisco MLS,493160,N,Y,37.7596747,-122.3898245
MLS Listing,,Condo/Co-op,950 Tennessee St #109,San Francisco,CA,94107,979000,1,1.0,Central Waterfront,776,,2020,34,1262,544,Active,,,http://www.redfin.com/CA/San-Francisco/950-Tennessee-St-94107/unit-109/home/170136449,San Francisco MLS,493159,N,Y,37.7596747,-122.3898245
MLS Listing,,Single Family Residential,594-598 Moscow St,San Francisco,CA,94112,1050000,4,2.0,Excelsior,1650,1250,1927,35,636,,Active,,,http://www.redfin.com/CA/San-Francisco/594-Moscow-St-94112/home/12396656,San Francisco MLS,492667,N,Y,37.7183328,-122.4300803
MLS Listing,,Condo/Co-op,88 Townsend,San Francisco,CA,94107,100000,0,,South Beach,,,2005,36,,28,Active,,,http://www.redfin.com/CA/San-Francisco/88-Townsend-St-94107/unit-123/home/12401434,San Francisco MLS,493136,N,Y,37.781167,-122.3906969
MLS Listing,,Condo/Co-op,301 Mission St Unit 54C,San Francisco,CA,94105,4995000,2,3.5,Yerba Buena,2819,,2009,36,1772,2943,Active,,,http://www.redfin.com/CA/San-Francisco/301-Mission-St-94105/unit-54C/home/40142628,San Francisco MLS,491920,N,Y,37.7903824,-122.3961531
MLS Listing,,Condo/Co-op,668 672A Waller St #672,San Francisco,CA,94117,995000,2,1.0,Hayes Valley,995,,1923,37,1000,300,Active,,,http://www.redfin.com/CA/San-Francisco/672a-Waller-St-94117/unit-672/home/170108947,San Francisco MLS,493099,N,Y,37.7707084,-122.434722
MLS Listing,,Condo/Co-op,338 Main St Unit 35E,San Francisco,CA,94105,3690000,3,3.0,South Beach,1791,,2016,40,2060,1281,Active,,,http://www.redfin.com/CA/San-Francisco/338-Main-St-94105/unit-35E/home/110052500,San Francisco MLS,492949,N,Y,37.7888208,-122.3912963
MLS Listing,,Condo/Co-op,1345 16th Ave #3,San Francisco,CA,94122,899000,2,1.0,Inner Sunset,,,1924,40,,274,Active,,,http://www.redfin.com/CA/San-Francisco/1345-16th-Ave-94122/unit-3/home/170070944,San Francisco MLS,493036,N,Y,37.7628409,-122.4741597
MLS Listing,,Condo/Co-op,1695 18th St #416,San Francisco,CA,94107,229682,0,1.0,Potrero Hill,497,,1996,40,462,363,Active,,,http://www.redfin.com/CA/San-Francisco/1695-18th-St-94107/unit-416/home/936025,San Francisco MLS,493074,N,Y,37.7620315,-122.3991526
MLS Listing,,Condo/Co-op,403 Main St #712,San Francisco,CA,94105,1188000,2,2.0,South Beach,1094,,1997,41,1086,743,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/403-Main-St-94105/unit-712/home/1309451,San Francisco MLS,492845,N,Y,37.7880083,-122.389643
MLS Listing,,Condo/Co-op,1101 Pacific Ave #203,San Francisco,CA,94133,1149000,1,2.0,Nob Hill,960,,2000,41,1197,763,Active,,,http://www.redfin.com/CA/San-Francisco/1101-Pacific-Ave-94133/unit-203/home/1391335,San Francisco MLS,493054,N,Y,37.7959122,-122.4136026
MLS Listing,,Multi-Family (5+ Unit),74 Crestline Dr,San Francisco,CA,94131,8100000,14,11.0,SFO - San Francisco,9544,9413,1965,42,849,,Active,,,http://www.redfin.com/CA/San-Francisco/74-Crestline-Dr-94131/home/679329,CRMLS,SW19279533,N,Y,37.7519281,-122.4461488
MLS Listing,,Condo/Co-op,2701 Van Ness Ave #206,San Francisco,CA,94109,240913,0,1.0,Cow Hollow,528,,1929,42,456,510,Active,,,http://www.redfin.com/CA/San-Francisco/2701-Van-Ness-Ave-94109/unit-206/home/1383565,San Francisco MLS,493046,N,Y,37.8005733,-122.4248488
MLS Listing,,Multi-Family (5+ Unit),940 Jackson St,San Francisco,CA,94133,3000000,9,,Nob Hill,3779,1185,1910,43,794,,Active,,,http://www.redfin.com/CA/San-Francisco/940-Jackson-St-94133/home/1339444,San Francisco MLS,493024,N,Y,37.7956708,-122.4106935
