SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,1260 York St,RICHMOND,CA,94801,275000,,,RICHMOND,,2500,,209,,,Active,,,http://www.redfin.com/CA/Richmond/1260-York-St-94801/home/23388156,MLSListings,ML81758420,N,Y,37.951688,-122.368596
MLS Listing,,Multi-Family (2-4 Unit),683 3rd St,Richmond,CA,94801,799995,,,Richmond,3600,7125,1966,225,222,,Active,,,http://www.redfin.com/CA/Richmond/683-3rd-St-94801/unit-689/home/1764989,Bridge MLS,40869602,N,Y,37.942101,-122.3669479
MLS Listing,,Single Family Residential,1610 Cypress Ave,Richmond,CA,94805,635000,2,1.0,Richmond View,1029,2625,1949,230,617,,Active,,,http://www.redfin.com/CA/Richmond/1610-Cypress-Ave-94805/home/837434,Bridge MLS,40869077,N,Y,37.9418127,-122.3114492
MLS Listing,,Single Family Residential,114 Harbour Way,,BA,00000,16500000,6,9.5,Ocean Club Estates,11000,41000,2010,289,1500,500,Active,,,http://www.redfin.com/CA/Richmond/114-Harbour-Way-94801/home/161386981,GFLMLS,F10170777,N,Y,37.9328087,-122.3598896
MLS Listing,,Vacant Land,,Richmond,CA,94804,150000,,,Richmond,,2525,,310,,,Active,,,http://www.redfin.com/CA/Richmond/Undisclosed-address-94804/home/160703039,Bridge MLS,40857310,N,Y,37.932695,-122.345766
MLS Listing,,Townhouse,135 W Chanslor Ave,Richmond,CA,94801,215000,2,1.0,Atchison Village,781,,1942,412,275,460,Active,,,http://www.redfin.com/CA/Richmond/135-W-Chanslor-Ave-94801/home/1205012,Bridge MLS,40847673,N,Y,37.9323603,-122.370204
MLS Listing,,Vacant Land,0 Mc Bryde Ave,Richmond,CA,94805,59990,,,Contra Costa,,10001,,803,,,Active,,,http://www.redfin.com/CA/Richmond/McBryde-Ave-94805/home/23138855,BAREIS,21726126,N,Y,37.949336,-122.315257
New Construction Home,,Condo/Co-op,5816 El Dorado St (unit 8),El Cerrito,CA,94530,830609,3,3.0,Village 29,1347,,2020,1,617,,Active,,,http://www.redfin.com/CA/El-Cerrito/5816-El-Dorado-St-94530/home/169098508,NewHomeSource.com,1806154,N,Y,37.902789,-122.306832
New Construction Home,,Condo/Co-op,5818 El Dorado St (unit 9),El Cerrito,CA,94530,831304,3,3.0,Village 29,1347,,2020,1,617,,Active,,,http://www.redfin.com/CA/El-Cerrito/5818-El-Dorado-St-94530/home/169098507,NewHomeSource.com,1806155,N,Y,37.902789,-122.306832
New Construction Home,,Condo/Co-op,62 Waterline Pl,Richmond,CA,94801,1514246,2,2.5,Waterline,2630,,2019,71,576,,Active,,,http://www.redfin.com/CA/Richmond/62-Waterline-Pl-94801/home/169780626,NewHomeSource.com,1760801,N,Y,37.909021,-122.37466
New Construction Home,,Condo/Co-op,76 Waterline Pl,Richmond,CA,94801,1449580,2,2.5,Waterline,2630,,2019,71,551,,Active,,,http://www.redfin.com/CA/Richmond/76-Waterline-Pl-94801/home/169780625,NewHomeSource.com,1760802,N,Y,37.909021,-122.37466
New Construction Home,,Condo/Co-op,19 Waterline Pl,Richmond,CA,94801,945360,2,2.0,Waterline,2391,,2019,71,395,,Active,,,http://www.redfin.com/CA/Richmond/19-Waterline-Pl-94801/home/169780624,NewHomeSource.com,1760803,N,Y,37.909021,-122.37466
New Construction Home,,Condo/Co-op,6 Sunset Ln,Richmond,CA,94801,1397227,2,2.5,Waterline,2625,,2019,71,532,,Active,,,http://www.redfin.com/CA/Richmond/6-Sunset-Ln-94801/home/146437214,NewHomeSource.com,1760804,N,Y,37.909035,-122.374004
New Construction Home,,Condo/Co-op,70 Waterline Pl,Richmond,CA,94801,1535526,3,3.5,Waterline,2986,,2019,96,514,,Active,,,http://www.redfin.com/CA/Richmond/70-Waterline-Pl-94801/home/169462507,NewHomeSource.com,1748296,N,Y,37.909021,-122.37466
New Construction Home,,Condo/Co-op,16 Sunset Ln,Richmond,CA,94801,1052634,2,2.5,Waterline,2296,,2019,96,458,,Active,,,http://www.redfin.com/CA/Richmond/16-Sunset-Ln-94801/home/146437290,NewHomeSource.com,1748297,N,Y,37.909035,-122.374004
New Construction Home,,Condo/Co-op,26 Sunset Ln,Richmond,CA,94801,1396348,2,2.5,Waterline,2625,,2019,96,532,,Active,,,http://www.redfin.com/CA/Point-Richmond/26-Sunset-Ln-94801/home/144584267,NewHomeSource.com,1748298,N,Y,37.909035,-122.374004
New Construction Home,,Condo/Co-op,38 Waterline Pl,Richmond,CA,94801,1554275,2,2.5,Waterline,2911,,2019,260,534,,Active,,,http://www.redfin.com/CA/Richmond/38-Waterline-PL-94801/home/165412333,NewHomeSource.com,1627120,N,Y,37.909021,-122.37466
New Construction Home,,Condo/Co-op,30 Waterline Pl,Richmond,CA,94801,1489766,2,2.5,Waterline,2630,,2019,260,566,,Active,,,http://www.redfin.com/CA/Richmond/30-Waterline-PL-94801/home/166636115,NewHomeSource.com,1627121,N,Y,37.909021,-122.37466
New Construction Plan,,Condo/Co-op,Plan 4G,Point Richmond,CA,94801,970391,3,2.5,Waterline,2107,,,,461,,Active,,,http://www.redfin.com/CA/Richmond/Waterline/Plan-4G/home/169878867,NewHomeSource.com,Plan-101616420,N,Y,37.9094029,-122.3755674
New Construction Plan,,Condo/Co-op,Plan 4F,Point Richmond,CA,94801,896331,2,2.5,Waterline,2076,,,,432,,Active,,,http://www.redfin.com/CA/Richmond/Waterline/Plan-4F/home/169878868,NewHomeSource.com,Plan-101616419,N,Y,37.9094029,-122.3755674
New Construction Plan,,Condo/Co-op,Plan 4E,Point Richmond,CA,94801,1166220,3,2.5,Waterline,2625,,,,444,,Active,,,http://www.redfin.com/CA/Richmond/Waterline/Plan-4E/home/169870251,NewHomeSource.com,Plan-101616418,N,Y,37.9094029,-122.3755674
New Construction Plan,,Condo/Co-op,Plan 4D,Point Richmond,CA,94801,1001220,3,2.5,Waterline,2296,,,,436,,Active,,,http://www.redfin.com/CA/Richmond/Waterline/Plan-4D/home/169870252,NewHomeSource.com,Plan-101616417,N,Y,37.9094029,-122.3755674
New Construction Plan,,Condo/Co-op,Plan 4A,Point Richmond,CA,94801,945360,2,2.5,Waterline,2391,,,,395,,Active,,,http://www.redfin.com/CA/Richmond/Waterline/Plan-4A/home/169870253,NewHomeSource.com,Plan-101616416,N,Y,37.9094029,-122.3755674
New Construction Plan,,Condo/Co-op,Plan 2C,Point Richmond,CA,94801,1585526,3,3.5,Waterline,2986,,,,531,,Active,,,http://www.redfin.com/CA/Richmond/Waterline/Plan-2C/home/169870254,NewHomeSource.com,Plan-101616415,N,Y,37.9094029,-122.3755674
New Construction Plan,,Condo/Co-op,Plan 2B,Point Richmond,CA,94801,1479580,3,2.5,Waterline,2911,,,,508,,Active,,,http://www.redfin.com/CA/Richmond/Waterline/Plan-2B/home/169870250,NewHomeSource.com,Plan-101616414,N,Y,37.9094029,-122.3755674
New Construction Plan,,Single Family Residential,Places Residence 3,Richmond,CA,94804,815990,3,2.5,NOMA,1742,,,,468,,Active,,,http://www.redfin.com/CA/Richmond/NOMA/Places-Residence-3/home/146079261,NewHomeSource.com,Plan-101504050,N,Y,37.920406,-122.354314
Redfin Data,,Single Family Residential,504 Bridge View Ct,Richmond,CA,94801,995000,3,2.5,Richmond,2487,3367,2004,1,400,165,Pre On-Market,,,http://www.redfin.com/CA/Richmond/504-Bridge-View-Ct-94801/home/2102841,Coming Soon,48679,N,Y,37.9106951,-122.3733223
